UniqueCount	AmbigCount
106	0
0	0
0	1
1211	1
354	0
655	0
87	0
190	0
338	0
4	985
0	985
184	0
148	0
0	0
34	0
313	0
77	0
0	767
0	767
0	0
0	220
0	220
870	6
27	0
11	0
33	0
54	0
9	0
86	0
584	2
301	0
135	0
0	59
9	0
0	0
187	0
161	0
15	0
0	9
0	0
0	243
23	243
0	0
0	0
0	0
152	13
0	0
155	0
27	0
93	0
147	1
2	20
0	0
61	0
0	40
12	40
0	104
6	104
176	0
80	0
3235	0
304	4
259	0
42	0
186	0
112	0
0	0
0	14
0	14
1179	0
595	0
47	0
52	0
0	381
3	381
27	6
0	0
4	0
0	0
12	6
638	0
12	1579
99	1579
71	0
0	0
29	0
43	0
405	0
12	0
37	3
76	0
64	0
0	0
0	40
88	0
285	0
202	0
128	0
9172	28
0	0
15	0
381	1
69	0
111	0
239	0
24803	33
165	0
4050	5
90	15
33	0
0	15
147	0
1456	1
155	0
128	1
3132	0
24	0
213	4
579	1
112	0
211	975
46	0
1602	1
283	0
0	0
0	0
0	9
0	0
94	179
1658	0
0	0
0	428
0	395
0	243
0	60
0	218
0	84
58	14
0	25
0	0
64	177
94	51
124	286
162	10
9	0
1896	0
0	66
0	153
0	1828
0	0
0	0
24	748
76	1042
96	0
0	425
0	0
0	188
0	0
274	10
22	90
0	0
0	0
0	0
0	0
36	66
4	83
0	0
0	0
0	281
0	269
0	35
218	0
705	0
95	0
44	0
11	106
0	106
55	0
0	116
0	116
0	0
0	0
0	0
0	0
72	1
148	0
233	0
152	0
0	187
49	187
0	0
24	0
52	0
132	0
82	0
21	611
0	597
0	188
0	0
43	0
0	0
214	0
90	0
1807	0
70	0
147	0
0	29
0	29
177	0
76	1
106	0
0	279
0	279
202	0
11	314
0	314
171	0
0	0
105	0
0	0
13	0
591	0
252	0
0	0
241	0
6	0
0	0
0	0
20	0
144	0
649	0
283	0
157	0
348	0
18	0
1085	6
0	81
0	81
106	0
72	0
716	0
42	611
0	611
91	0
306	0
0	0
36	581
44	338
76	229
0	0
0	0
0	5
0	5
137	0
0	198
0	198
0	27
0	27
693	0
1207	2
17	0
42	0
137	0
282	0
11	0
315	0
195	0
224	0
330	0
36	0
1300	1
358	0
0	0
934	1
0	122
0	122
84	0
73	0
297	0
401	0
1626	5
1798	0
148	0
1365	1
198	0
0	809
15	809
214	0
0	0
0	0
0	0
0	0
87	0
181	0
1306	6
25	0
164	0
50	0
198	1
3792	4
809	1
1700	1
0	0
156	0
48	0
0	7
0	7
0	3123
254	0
0	131
0	3174
233	131
273	0
389	0
692	1
206	0
292	0
21	360
0	360
0	0
13	0
1247	0
81	0
233	1
134	0
13	0
89	0
57	0
431	1
0	76
0	69
294	292
262	0
17507	26
208	0
5	0
1611	0
593	2
0	0
15	0
1061	0
75	0
207	20
0	124
0	124
0	51
0	51
328	15
1508	0
369	3
109	0
156	128
0	592
39	855
29	663
25	436
126	457
240	533
114	0
0	1582
16	1588
67	138
77	0
0	0
12	0
79	0
320	7
305	0
602	0
124	0
233	0
357	3
0	75
0	75
0	0
125	0
136	0
0	1
0	1
16	0
122	0
2476	4
35	0
390	1
0	0
19959	47
118	0
0	0
50	0
1055	1
90	0
0	168
16	168
13	0
6	0
290	2
151	60
63	137
0	149
0	112
76	8
676	4
4	0
207	0
139	0
858	0
0	68
2	68
362	0
102	0
97	0
135	0
89	0
66	0
60	0
755	0
140	0
442	0
418	0
11	0
143	0
137	0
0	77
0	77
115	0
25	319
0	319
26	0
49	0
200	0
14	0
96	30
1514	0
211	0
82	0
0	223
0	223
4	249
0	249
19	0
63	2
0	0
300	0
39	0
140	0
0	0
78	0
998	0
1032	0
0	0
405	0
341	0
135	159
76	7
1914	12
105	0
162	0
1270	0
662	0
53	0
892	4
0	218
1	218
247	0
0	923
0	923
272	0
0	25
0	25
0	0
753	0
592	87
8	0
132	0
557	1
408	0
0	0
0	0
7	194
0	194
156	0
0	181
0	181
0	181
0	0
0	0
0	0
0	0
0	1
10	0
7	179
0	145
0	60
0	0
132	13
0	0
0	0
0	0
0	192
0	0
0	0
0	59
0	0
0	0
30	36
198	0
141	0
171	0
42	0
1263	1
482	634
158	1
2708	1
0	30
89	20
0	0
0	0
175	0
0	180
344	0
0	389
0	389
0	0
1	13
1434	0
877	0
517	0
0	0
42	1
132	0
313	4
2625	1
201	0
404	0
0	8
0	8
1497	3
234	1
46	0
0	53
0	53
236	0
247	0
3	0
0	0
0	8
0	8
727	0
33	0
160	0
173	0
148	0
163	0
79	0
228	0
415	0
1256	0
211	59
75	1
290	0
17	0
3	0
34	0
32	0
268	0
159	0
1076	3
0	0
154	0
14	548
79	0
0	0
23	0
488	0
521	1
58	0
0	242
0	242
388	0
742	0
324	0
0	0
119	0
0	0
460	0
87	0
75	0
156	0
130	0
140	1
240	0
27	0
348	0
3543	3
5	0
611	0
401	0
2245	0
91	0
125	0
40	0
337	0
132	0
73	0
50	0
12	0
0	0
365	0
232	3
299	0
27	0
46	0
1282	1
116	0
0	55
0	55
0	41
0	18
0	14
185	0
68	0
0	67
0	67
828	4
0	0
85	0
502	0
86	0
57	0
31	37
15	0
40	107
14	107
199	37
166	0
0	53
223	17
0	0
48	0
8	0
0	39
0	39
117	0
0	13
0	13
0	13
100	0
12	0
341	0
2195	12
47	0
25	0
0	49
0	49
107	0
514	0
1387	0
18	0
20	0
2985	6
64	0
214	0
24	0
133	0
397	0
2274	5
0	0
0	0
0	0
60	0
746	0
92	0
46	0
2	0
0	0
112	0
66	0
11	0
19	0
0	0
793	2822
0	189
0	108
0	162
0	2822
237	189
22	108
174	162
153	0
42	0
0	0
108	0
1835	2
38	0
82	0
672	0
61	0
159	0
0	121
0	112
10	116
267	0
41	128
27	0
537	0
164	0
112	0
34	0
1345	1
17	6
0	30
0	30
80	0
0	0
144	0
60	0
0	0
186	0
183	0
161	0
1895	0
1427	0
819	0
97	0
94	0
17	0
0	248
0	248
625	0
343	1
346	4
4350	3
485	0
1	0
841	0
0	0
0	254
0	254
26	0
182	0
22	0
168	0
250	0
125	0
465	0
231	0
65	0
288	0
60	40
10	0
74	0
401	0
142	0
119	0
91	13
148	1
23	0
13	1
269	0
35	13
0	0
0	0
140	0
304	0
501	0
210	0
142	0
204	0
159	0
141	0
46	0
0	0
0	0
0	0
126	0
177	0
31	0
617	0
70	0
10	0
20	0
5406	14
284	1
12	0
2057	0
108	0
193	0
650	0
158	0
55	0
2912	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
44	0
579	0
99	0
2235	3
638	0
1034	0
0	0
0	0
158	0
44	0
6	0
23	0
32	0
0	0
293	0
58	0
120	0
0	0
0	0
30	0
165	0
1572	1
438	0
11297	13
428	0
615	0
239	3
144	0
0	8
0	0
81	0
528	1
168	0
6	0
249	0
983	0
68	0
12	280
0	280
0	280
8	0
63	0
12	0
0	163
14	163
0	163
780	0
9	320
0	320
0	0
102	0
56	0
41	0
54	7
91	0
467	5
2727	3
102	0
725	10
451	0
1846	0
193	27
54	0
501	0
21	33
527	33
84	0
647	3
6	0
0	0
10028	24
19	0
230	0
113	0
51	1
16	0
446	9
122	0
265	0
81	0
81	0
0	0
256	15
856	0
209	0
602	0
0	0
0	0
842	0
0	661
133	0
317	1
0	176
0	176
2035	2
60	0
392	0
153	0
57	0
787	10
452	2
103	0
474	0
307	0
0	3
90	0
11	0
63	0
759	2
0	0
0	0
14	0
169	0
93	0
77	0
66	0
269	0
80	0
8	15
62	296
461	4
0	59
0	59
9	0
0	0
680	1
1672	0
2837	8
258	0
0	0
0	0
0	0
7	0
182	0
126	0
154	0
0	0
92	0
661	1
1	0
0	0
2374	2
353	0
0	46
0	62
69	62
1	974
0	974
470	0
0	0
0	0
0	0
148	0
650	0
180	0
80	0
291	0
138	0
539	0
595	0
629	7
368	0
2723	21
241	8
217	0
1330	1
704	2
0	134
0	134
0	11
0	11
0	11
12	0
107	0
105	12
145	0
85	0
0	0
0	0
0	0
0	60
0	60
128	0
0	0
0	0
421	68
2096	0
245	0
8	0
0	16
679	0
217	0
291	0
156	0
233	0
207	0
0	0
48	0
1274	2
45	0
639	1
16590	24
0	0
2218	2
72	0
150	0
324	0
336	8
43	228
97	0
119	0
157	0
6583	6
19	0
745	0
85	0
365	0
143	0
2	782
0	782
107	0
0	15
0	100
0	100
33	0
37	0
318	0
0	0
0	0
0	0
20	0
27	0
883	0
4805	15
100	0
66	0
0	0
281	0
97	0
73	0
12907	14
395	0
1	0
834	188
0	44
0	44
16	0
159	0
212	0
112	0
761	4
605	33
21	0
109	0
330	0
1361	7
504	0
95	0
101	0
85	0
155	0
159	0
272	1
517	0
156	4
505	25
9	292
0	292
0	0
0	68
0	68
311	0
0	33
100	0
796	2
109	0
1096	1
321	0
0	0
0	0
0	92
0	0
7	172
135	24
0	238
7	107
10	146
0	146
1348	0
1471	1
153	0
1285	0
1	0
656	0
314	0
137	2
166	0
155	0
114	1
12662	14
186	0
396	0
330	0
530	0
157	0
0	0
0	1229
0	1229
370	5
210	0
202	0
0	292
0	292
217	0
0	0
267	5
1052	2
0	0
21	0
974	0
169	0
939	0
6	74
254	128
90	0
188	0
445	0
139	0
880	0
253	0
2901	7
88	0
403	0
88	0
578	0
0	0
0	0
831	2
235	0
499	0
62	0
63	0
2348	7
64	0
14	0
0	887
0	887
0	489
0	489
75	0
224	0
996	0
460	0
2829	2
9015	13
77	0
59	0
2792	0
45	0
542	1
89	0
150	0
1843	1
229	0
0	0
25	0
61	0
164	1
1541	4
0	0
20	0
11	0
4	0
189	0
3	0
0	0
0	0
0	0
1403	1
4722	8
0	0
802	0
133	0
56	0
683	0
530	0
111	0
3134	6
130	0
436	0
150	12
263	0
0	0
0	34
0	34
0	0
0	0
0	0
0	61
0	61
0	10
0	10
188	0
704	0
53	0
966	0
158	0
0	58
0	58
3002	2
0	583
0	583
737	0
1020	6
153	0
73	0
18	0
73	0
39	0
202	0
699	3
0	92
0	92
1363	6
0	436
13	436
0	0
0	0
0	0
99	0
0	0
0	92
0	92
80	8
1506	0
179	0
0	42
0	42
0	42
3181	5
96	0
0	0
6704	7
129	0
838	0
95	0
515	0
444	0
0	60
0	60
291	6
184	0
488	0
280	0
54	29
0	0
13	621
169	622
151	29
0	0
0	0
61	1
4	0
560	3
279	0
1522	1
0	0
0	0
0	111
6	75
0	195
0	48
45	1137
24	1137
394	0
315	0
0	0
181	0
552	0
0	0
0	0
24	0
2	0
268	1
119	0
1335	3
0	0
11	0
5172	4
784	0
614	0
2431	3
800	0
2	16
0	0
278	0
19	0
121	0
346	1
65	0
70	0
16	121
0	121
102	0
128	0
93	0
0	0
196	1
24	0
545	0
2392	0
862	0
53	0
100	0
92	1
0	195
0	195
111	0
0	0
0	0
43	62
8	204
4	205
38	158
4	0
65	13
3280	5
3	0
10	0
441	0
341	0
0	0
0	0
0	0
2342	0
242	0
0	14
0	14
0	14
233	1
12	0
6	0
94	0
180	0
33	0
658	0
249	0
14146	600
117	0
12	0
1354	1150
301	0
0	33
0	33
0	0
50	0
39	0
0	724
342	0
46	328
140	328
22654	30
224	9
64	0
5	0
486	0
0	81
147	0
173	0
95	0
179	0
262	0
72	0
0	144
0	144
296	0
0	0
0	0
65	0
24	0
314	0
86	0
437	0
97	0
446	0
85	0
198	0
0	1169
0	1169
175	0
84	0
203	710
66	0
66	0
0	146
0	146
0	1266
113	1266
17	0
92	0
233	0
191	0
0	0
238	0
2954	1
151	0
48	0
0	30
0	30
43	0
284	0
9	0
12	16
3	37
0	0
328	17
0	24
0	24
397	0
547	1
778	3
184	23
233	38
0	302
35	38
0	0
42	279
67	0
143	1
143	0
0	255
7	255
0	0
20	0
480	0
35	0
67	0
280	0
0	0
38	360
0	360
7	232
174	0
61	0
238	0
0	0
128	0
0	0
316	0
0	0
2996	8
433	0
5	251
0	251
565	0
195	0
0	357
1	357
71	0
176	0
300	0
77	0
42	0
129	0
244	0
403	0
627	8
0	0
0	499
0	499
0	0
3820	1
458	0
143	1
3731	5
75	0
37	0
319	0
0	0
0	0
0	0
0	0
211	2
75	0
676	4
1457	2
0	0
189	0
11	0
142	1
0	8
0	8
364	0
42	0
588	1
0	0
0	0
0	0
232	0
170	0
126	0
16	43
696	0
152	0
253	0
0	0
0	0
0	0
47	0
2213	3
221	0
1400	13
0	0
0	0
196	0
0	0
0	191
0	191
56	0
554	0
324	0
78	0
153	0
40	0
89	1
235	68
64	0
318	0
160	0
157	0
56	0
1321	0
570	0
406	0
0	215
0	215
0	0
81	0
242	3
29	0
17	0
3	0
0	401
7	397
1	267
15	0
0	197
0	197
105	0
54	0
895	9
304	0
125	0
24	569
610	0
104	0
761	2
568	0
911	0
1465	11
319	0
36	0
21	0
275	0
0	0
189	0
306	0
38	0
89	0
2133	1
528	0
147	64
370	12
0	15
0	15
13456	17
89	0
811	0
0	0
0	0
0	0
71	0
159	0
0	0
0	0
175	0
1162	0
121	0
45	0
0	14
0	14
0	0
326	1
116	0
139	0
20	0
34	0
26	0
0	0
0	0
386	0
100	0
216	0
271	0
107	0
153	1
150	0
19	0
129	0
712	5
17	0
20	25
0	303
9	566
35	0
259	1
298	0
1406	2
181	0
38	0
233	0
0	0
3	0
404	0
153	1
825	0
24	0
54	0
228	0
114	0
1635	0
154	0
0	21
0	25
3	0
24	0
188	0
442	0
105	0
0	0
0	0
4375	0
2014	3
161	0
92	0
0	214
11	214
1110	0
0	0
0	0
0	509
33	0
795	0
135	0
8	0
49	0
0	25
0	11
25	0
0	0
0	0
0	0
0	0
0	0
163	3
1656	8
40	0
69	0
427	0
7	0
175	3
0	0
106	0
146	0
0	12
421	2
245	0
27	0
0	258
0	258
223	0
16950	26
28	34
716	20
741	34
135	0
313	3
1032	5
606	0
4	0
487	0
1	0
14	0
376	1
103	0
103	0
1647	0
0	0
0	0
0	0
82	0
152	0
526	7
3	109
0	109
12	109
168	68
0	0
2767	3
1044	0
382	0
352	263
2017	257
0	67
0	67
205	0
12	0
1343	0
182	0
0	8
191	1
761	0
0	0
53	0
279	0
109	0
8	0
204	0
173	0
449	0
182	0
43	3
0	0
130	0
0	27
0	27
313	0
40	0
0	0
39	0
556	0
273	0
16642	12
227	0
8277	18
0	0
20	0
21	278
26	278
18835	24
7	307
0	257
1	238
0	546
0	546
0	1206
81	1206
0	1192
100	0
9277	27
0	0
58	0
0	440
0	440
341	0
49	0
177	446
0	1444
0	1444
230	741
38	441
195	1660
191	703
704	0
174	8
307	5
35	49
180	48
22	0
90	0
1380	8
201	0
59	25
477	0
99	9
12	60
53	25
71	32
442	0
29	76
295	0
0	857
48	857
228	0
329	0
37	0
746	0
152	0
0	0
0	0
940	0
1015	0
36	0
29	0
285	0
2	175
0	167
18	0
8	227
15	227
90	0
110	0
0	0
88	0
13	252
0	252
0	157
6	156
2	153
64	396
22	396
6	0
440	0
96	0
0	0
80	0
311	0
0	0
369	0
1527	2
1520	1
56	0
12	0
264	1
54	5
94	5
638	0
187	0
1677	0
0	120
0	120
203	0
68	0
1926	3
0	126
0	98
0	131
279	0
44	0
14	0
89	0
107	0
251	0
43	0
31	335
193	0
0	0
0	0
248	0
219	0
67	32
13	32
1378	0
511	0
0	183
14	183
111	0
297	0
151	0
5	0
191	0
3	0
9	69
0	69
637	0
1019	7
102	0
159	0
210	0
20	0
0	0
294	0
0	0
0	0
39	0
0	117
0	117
9238	74
318	0
485	0
957	0
211	417
0	416
0	0
0	0
551	0
0	331
12	331
0	28
0	28
0	28
0	28
10	9
849	0
3924	0
295	0
52	0
32	0
0	0
382	1
57	0
3572	10
0	143
13	143
1652	1
10	1922
99	1922
0	268
0	268
0	268
221	0
0	0
0	54
0	42
0	11
0	310
0	193
0	74
47	0
11	242
14	242
86	8
74	0
0	2825
0	2825
107	0
583	0
184	0
39	28
69	28
122	119
3	397
34	57
0	340
0	14
0	119
0	0
0	0
196	0
0	0
250	0
108	0
883	1
160	0
192	0
0	0
0	0
159	0
379	414
10	0
224	12
24	0
1702	6
43	0
617	1
422	0
80	0
663	0
440	0
28	0
86	29
0	29
104	0
822	2
23	37
0	37
382	14
71	0
248	1
0	390
40	0
335	0
1558	2
28	0
906	0
8851	13
595	0
279	0
597	121
63	0
0	0
0	0
0	0
593	0
371	0
17	0
2003	1
55	0
58	0
152	0
289	0
45	0
28	0
0	0
0	17
11	17
0	0
42	0
7	0
58	0
76	0
596	0
0	0
10	0
0	100
0	100
1605	0
104	0
12	0
423	0
0	0
0	0
0	0
32	83
108	0
154	0
185	0
2308	5
261	0
69	3
0	324
0	324
9347	9
15	0
0	70
0	70
0	0
30	0
91	0
342	0
143	0
121	0
434	0
8899	14
330	0
2420	0
539	0
80	0
101	0
1400	0
0	0
107	0
10	0
2312	4
321	0
0	221
7	221
78	0
602	1
0	0
0	0
0	0
654	0
174	0
134	0
205	0
138	0
8	542
0	542
0	1586
84	0
0	309
12	309
0	305
0	164
0	164
208	0
0	201
0	0
329	2
249	0
1304	0
126	0
307	5
1745	358
886	8
188	0
2	0
449	0
233	0
86	0
251	0
226	0
49	2
171	0
669	0
54	0
0	0
152	7
0	0
375	0
0	0
62	0
0	0
753	0
2368	0
15	292
0	292
355	0
0	0
2946	0
14	0
402	0
590	0
538	0
229	0
12	775
0	483
134	189
80	0
22	0
44	0
864	1
0	0
518	0
14	0
7895	2
143	0
387	0
154	0
56	0
121	0
79	0
632	0
300	0
0	44
0	44
180	0
3649	1
203	0
222	0
70	0
331	0
583	0
267	2
49	0
34	0
119	0
240	0
1284	0
105	0
580	0
73	0
66	0
0	154
19	154
804	11
352	2
911	0
158	0
0	0
360	0
182	0
0	71
0	0
29	0
32	0
655	0
132	0
0	0
68	0
2014	3
601	0
3862	9
83	0
110	659
0	146
0	547
585	48
2493	0
127	0
4	817
0	960
29	861
144	0
493	1
0	127
0	127
0	287
0	287
92	0
50	49
186	0
2361	1
0	3
0	3
24	2827
50	2827
382	0
113	0
646	0
175	41
409	0
571	0
203	0
356	0
6	0
111	0
10	0
375	0
5	0
0	39
11872	69
205	0
20	201
0	201
179	0
128	0
0	0
0	0
0	0
344	0
10	82
0	82
70	0
0	9
0	9
11	0
62	0
151	0
451	0
95	0
1371	1
617	0
102	0
3	39
0	39
160	0
63	0
108	0
137	1371
85	1371
65	0
142	0
0	305
0	305
0	0
68	0
87	0
6	0
199	0
8049	6
286	0
238	0
10934	34
1508	1
25	246
44	246
4	27
240	0
61	0
41	0
345	0
31	0
107	0
224	0
95	0
11	0
156	0
127	0
14	0
207	0
0	0
0	0
70	0
0	277
0	277
89	0
358	19
231	8
435	0
0	0
698	1
0	224
0	224
288	0
185	0
701	1
190	6
589	5
55	15
0	56
0	55
91	805
13	43
0	43
107	0
513	5
7	0
2502	3
491	0
145	15
633	0
0	90
0	199
0	199
168	0
230	0
96	63
220	21
74	264
25	0
137	0
434	294
16	0
0	0
16	0
0	0
195	1
72	10
29	0
159	0
180	0
172	0
82	0
155	36
345	0
0	0
84	1
30	36
40	0
25	0
99	0
55	0
34	0
95	3
34	0
197	0
825	0
309	0
174	1
66	0
29	0
14	0
0	0
12	0
24	0
389	0
80	0
76	0
260	1
527	0
33	0
1764	1
4	0
75	0
65	0
0	0
63	0
299	0
260	6
0	0
0	0
28	6
24	99
0	70
80	1
205	5
77	0
89	0
212	0
19	0
0	0
151	0
1368	1
0	0
0	0
0	213
12	213
1617	0
294	0
514	1
368	0
237	1
1845	2
889	0
0	417
0	417
9	410
48	0
504	0
49	0
188	0
127	0
120	0
655	0
0	1542
9	1542
262	1
973	1
272	0
426	0
0	121
0	121
0	21
106	0
0	202
0	188
18	232
0	124
0	119
5	115
0	0
2756	2
371	5
3	0
1545	6
551	0
115	0
605	18
100	7
378	1522
159	0
7	0
134	0
0	105
0	105
14	0
133	0
154	0
95	0
208	0
162	0
39	0
309	0
505	0
0	0
202	0
26	0
77	21
0	151
0	151
11	21
222	0
97	0
0	0
277	0
129	0
0	1381
22	1381
198	0
506	7
0	0
1698	1
120	104
128	0
19	14
384	0
1131	1
928	0
267	0
111	0
159	0
130	0
307	0
0	0
0	0
21	0
132	0
212	0
29	0
0	986
22	986
96	0
376	0
1128	0
263	0
7	0
264	0
0	184
0	125
17	177
0	36
20	43
0	0
0	0
667	0
36	0
68	0
32	0
207	0
78	0
46	20
0	0
0	0
194	0
5	0
112	0
12	87
0	87
76	0
863	0
89	0
0	0
636	0
0	0
144	0
682	0
47	0
0	0
0	0
0	0
31	8
0	428
182	9
58	0
324	0
11	0
48	0
301	2
260	0
0	0
65	0
520	5
303	0
0	53
0	43
0	0
271	122
469	4
326	0
188	0
0	0
105	0
0	93
284	0
335	0
1532	185
1605	185
84	0
331	3
581	0
12	0
15	0
201	0
1292	0
1574	11
139	0
15340	44
28	0
106	0
73	30
91	0
705	0
40	0
131	0
169	0
131	1
1921	2
954	0
161	49
339	0
5	146
14	97
0	146
0	0
0	0
0	0
0	0
0	0
33	0
124	0
0	0
39	0
0	332
410	0
252	4
6	0
323	3
31	0
448	0
0	0
1123	0
4197	1
1384	2
0	0
62	1285
0	1285
59	0
887	0
591	0
566	0
273	0
366	3228
0	3228
240	0
0	0
222	0
208	0
348	0
0	0
1321	1
287	0
70	0
97	0
0	0
289	0
0	0
135	0
547	0
128	0
12	0
0	0
0	152
0	152
496	0
300	0
384	0
45	0
1117	1
7884	377
0	60
1544	361
33	0
0	0
2168	8
57	1
0	0
406	0
167	0
173	0
66	0
51	0
38	0
200	0
12	831
43	831
256	0
32	0
34187	28
53	0
0	0
0	0
0	0
0	0
30	0
1539	5
0	0
1418	1
610	0
0	0
111	0
0	0
172	0
102	0
0	2001
0	1894
0	1944
0	61
0	50
0	3637
0	3536
0	22
0	79
0	77
0	0
69	0
0	0
37	0
182	0
146	38
96	0
736	0
208	0
0	0
6	0
376	0
12	77
0	77
403	0
7	0
90	4
14	0
105	1
31	0
285	0
20	0
110	0
0	255
0	246
32	4170
117	5
10	0
4	0
340	0
135	0
56	0
95	0
0	286
0	286
0	784
0	784
42	0
0	19
0	19
279	0
30	0
12	37
0	37
666	0
327	0
230	0
188	0
5	0
246	0
420	0
167	0
81	0
0	0
0	0
22	0
240	0
51	0
1292	0
0	0
421	0
74	0
13	0
0	212
0	212
0	0
46	0
203	0
4	0
1499	0
157	745
0	745
0	297
1	297
23	108
48	108
325	1
232	5
132	5
0	604
11	604
336	1
977	0
16	0
34	0
251	0
63	0
71	0
958	0
99	0
32	0
62	0
208	0
0	32
65	12
379	0
228	6
0	0
36	103
0	103
137	0
13	0
18767	28
2195	0
50	0
2120	0
22	0
422	3
713	0
97	0
1	8
7	8
160	1
0	0
227	0
149	627
75	0
124	6
0	0
255	0
28	0
11	32
0	12
5	0
129	5
65	5
781	0
60	0
84	18
0	0
112	40
143	55
129	0
477	0
987	1
0	0
0	0
520	0
78	0
434	0
1659	0
26	0
80	3
0	29
0	0
0	29
260	0
74	0
469	0
14	0
126	0
0	0
674	18
0	0
322	0
41	0
353	1
0	40
52	0
37	0
1881	0
70	7
0	0
53	0
63	6
17	0
80	0
136	0
85	0
95	0
207	1528
775	0
211	0
54	0
463	0
104	0
0	258
37	258
329	2318
45	0
61	0
0	0
14	0
12	0
14	264
16995	41
61	0
172	0
0	116
6	116
42	0
73	0
0	0
17	0
97	0
72	0
109	0
204	0
79	17
88	17
194	2483
33	2549
116	0
132	0
43	12
18	32
4	21
325	0
125	0
1448	235
944	235
423	0
35	0
1187	10
0	81
6	81
0	94
0	94
311	0
334	1
286	0
565	1
39	1
93	11
14	0
0	0
0	99
0	99
205	2
54	0
0	0
34	0
47	0
0	576
397	1221
243	0
59	0
29	0
53	0
100	0
16	123
3	123
423	0
101	0
2705	9
0	0
82	0
665	0
0	0
277	0
85	0
9	0
36	0
37	0
97	0
1322	0
95	0
240	0
392	0
0	0
25	0
59	0
248	37
17	0
31	0
848	0
654	0
12	0
54	1
0	31
0	30
11	0
0	31
0	30
50	0
7	0
16	0
2260	0
46	0
2	0
78	0
44	0
0	28
0	28
284	24
248	0
25	0
28	0
0	0
331	1
228	0
234	2
0	72
0	72
5	0
441	0
438	0
1675	0
32	0
3	0
80	0
26	0
3	0
49	0
43	0
102	77
42	30
209	127
109	1
23	0
0	24
0	24
0	0
325	4
0	46
0	46
0	105
0	44
65	1209
7	1209
20	0
620	49
25	49
95	0
5	0
45	0
20	0
11	0
116	0
232	0
201	0
59	0
27	0
0	3
0	3
0	0
12	17
0	17
248	0
683	0
538	7
80	0
0	0
0	2
206	0
420	0
0	191
0	191
305	0
170	0
31	0
227	0
0	0
338	0
5	481
0	481
612	0
195	0
137	0
60	0
277	0
232	0
213	0
574	0
455	1
113	0
995	0
281	0
556	0
72	0
1181	0
952	1
0	70
0	70
2	0
0	0
96	0
66	0
8522	35
305	0
175	0
0	0
0	0
71	0
5	0
160	0
46	0
245	0
150	5801
0	5801
3098	11
8	0
42	0
126	0
246	1
1079	0
0	474
250	0
173	0
1948	0
487	0
55	0
0	0
0	0
0	0
346	6
58	0
168	0
847	0
0	624
9	624
170	0
516	0
1480	154
139	79
291	154
235	18
1190	0
21	3
386	0
76	0
737	15
0	0
1216	2
0	0
812	6
216	0
114	0
